"geo_state","geo_dist","geo_state_new","geo_dist_new","geo_village","geo_block","demo_gender","demo_age","demo_edu","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_selfhelp","demo_ag_hh","demo_hh_size","mig_size","mig_total_ratio","mig_return_size","mig_return_ratio","mig_no_return_size","mig_noreturn_ratio","mig_most_inc","mig_avg_wage","mig_wage_unit","mig_daily_wage","mig_daily_wage_unit","mig_wage_change_mean","mig_zeroinc_prop","con_feb","con_wk","con_weekchange_mean","con_less_prop","con_wk_atta","con_curr_atta","con_atta_unavail_prop","con_attachange_mean","con_wk_onions","con_curr_onions","con_onion_unavail_prop","con_onionschange_mean","con_wk_rice","con_curr_rice","con_rice_unavail_prop","con_ricechange_mean","lab_march_occu","lab_march_occu_oth","lab_march_wage","lab_march_freq","lab_curr_occu","lab_curr_wage","lab_zeroinc_prop","lab_wagechange_mean","lab_curr_freq","lab_workdayschange_mean","lab_nowork_none_prop","lab_nowork_cant_find_prop","lab_nowork_wages_prop","lab_nowork_shut_prop","lab_nowork_materials_prop","lab_nowork_covid_choice_prop","lab_nowork_fines_prop","lab_nowork_dk","lab_nowork_ref","lab_nowork_oth","agr_crop_grown","agr_crop_grown_oth","agr_crop_planted","agr_crop_cat_prop","agr_prc_yr","agr_prc_yr_unit","agr_prc_yr_unit_oth","agr_prc_prev_yr_kg","agr_crop_perish","agr_crop_cereals","agr_crop_pulses","agr_crop_status","agr_sales_not_started_prop","agr_sales_ongoing_prop","agr_sales_complete_prop","agr_crop_sold","agr_sell_most_curr_prop","agr_nosell_notready","agr_nosell_seeds","agr_nosell_destroy","agr_nosell_demand","agr_nosell_markets","agr_nosell_prices","agr_nosell_lckdwn","agr_nosell_labor","agr_nosell_transport","agr_nosell_machine","agr_nosell_dk","agr_nosell_ref","agr_nosell_oth","agr_prc_holi","agr_prc_holi_unit","agr_prc_holi_unit_oth","agr_prc_holi_kg","agr_prc_curr","agr_prc_curr_unit","agr_prc_curr_unit_oth","agr_prc_curr_kg","agr_prc_change_holi_mean","agr_selldiff_none","agr_selldiff_labor","agr_selldiff_transport","agr_selldiff_markets","agr_selldiff_demand","agr_selldiff_travel","agr_selldiff_police","agr_selldiff_dk","agr_selldiff_ref","agr_selldiff_oth","agr_sell_lckdwn","agr_sell_prevyr","agr_sell_most_prevyr_prop","agr_next_ssn_land","agr_next_ssn_unit","agr_next_ssn_unit_oth","agr_next_ssn_inputs","agr_next_ssn_borrow","agr_land_prevyr","agr_land_prevyr_unit","agr_land_prevyr_unit_oth","agr_prevyr_land_main","agr_prevyr_land_main_unit","agr_prevyr_main_inputs","agr_prevyr_main_borrow","agr_monsoon_inputs","agr_monsoon_borrow","agr_curr_land","agr_curr_land_unit","agr_curr_land_unit_oth","agr_curr_inputs","agr_curr_borrow","agr_land_change_mean","agr_inputs_change_abs_mean","agr_borrow_change_abs_mean","agr_prc_change_yr_mean","rel_bank","rel_transfer_rec","rel_govt_transfer_fa_prop","rel_check_balance","rel_april_checked","rel_transfer_amt","rel_transfer_mem","rel_amt_received_mean","rel_ration_prc_closed","rel_ration_prc_nogo","rel_ration_prc_none","rel_ration_prc_free","rel_ration_prc_cheaper","rel_ration_prc_exp","rel_ration_prc_unavail","rel_ration_prc_dk","rel_ration_prc_ref","rel_cheap_ration_prop","rel_nrega","rel_nrega_unavail_prop","rel_nrega_incr_prop","rel_nrega_dec_prop","rel_nrega_same_prop","rel_nrega_stop_prop","hea_fac_visit","hea_fac_type","hea_fac_type_oth","hea_service_oth","hea_service_treat","hea_service_imm","hea_service_anc","hea_service_fp","hea_service_child_grw","hea_service_health","hea_service_edu","hea_avoid","hea_avoid_treat","hea_avoid_imm","hea_avoid_anc","hea_avoid_fp","hea_avoid_child_grw","hea_avoid_checkup","hea_avoid_edu","hea_avoid_oth","hea_avoid_dk","hea_avoid_ref","hea_symp_fever","hea_symp_cough","hea_symp_tired","hea_symp_breath","hea_symp_pain","hea_symp_appetite","hea_symp_throat","hea_symp_diarrhea","hea_symp_nausea","hea_symp_congest","hea_symp_smell","hea_symp_oth","hea_symp_dk","hea_symp_ref","hea_symp_main_prop","hea_prev_wash","hea_prev_san","hea_prev_cover","hea_prev_face","hea_prev_dist","hea_prev_crowd","hea_prev_sick","hea_prev_contact","hea_prev_touch","hea_prev_clean","hea_prev_mask","hea_prev_nospit","hea_prev_home","hea_prev_oth","hea_prev_dk","hea_prev_ref","hea_prev_aware_prop","sampling_frame","strata_id","psu","weight_base","weight_raked","weight_hh","hh_id_long_anon_str","health_eligible","fully_complete","religion_hhinfo","religion_other_hhinfo","caste_hhinfo","caste_other_hhinfo","ciff_edu","lab_occ_none","lab_occ_selfag","lab_occ_selfnonag","lab_occ_salary","lab_occ_dailyw","lab_occ_mar_none","lab_occ_mar_selfag","lab_occ_mar_selfnon","lab_occ_mar_salary","lab_occ_mar_dailyy","shrid","pc11_s_id","pc11_town_id","pc11_sd_id","pc11_subdistrict_id","pc11_district_id","pc11_d_id","latitude","longitude","altitude","accuracy","master_dist_no","master_dist_name","master_hh_id_short","master_hh_id_long_str","master_health_eligible"
8,128,,,"Siswali","Mangrol",1,54,5,4,,1,,0,0,8,0,0,,,,,,,,,,,,15000,3500,-0.0666666701436043,1,22,20,0,-0.0909090936183929,20,10,0,-0.5,,,,,3,,500,7,0,0,1,-1,0,-1,1,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,"CIFF",193,"087",841.956237792969,3534.48248652036,3534.482421875,"81281110871091",1,1,,,,,,1,0,0,0,0,0,0,0,1,0,"11-08-102588",8,"102588",670,"00670","128","128",25.3448066711426,76.3574829101563,175.800003051758,8.60000038146973,"128","Baran",398,8128193007398,1
20,346,20,346,"Silidat  ( tola manga)","Ramna",1,43,3,3,,1,,0,1,6,1,1,1,1,,,3,,,,,,,3500,700,-0.200000002980232,1,25,25,0,0,,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,10000,,,,,,,,5000,10000,,,,,,,-0.200000002980232,0,,1,1,1,2,1,500,1,500,0,1,0,0,0,0,0,0,0,,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",81,"056",1164.080078125,7218.65305309264,7218.65283203125,"20346654056623",1,1,,,,,,,,,,,,,,,,"11-20-347397",20,"347397",2501,"02501","346","346",24.2200088500977,83.5760116577148,147.899993896484,4.59999990463257,"346","Garwha",638,20346081322638,1
8,120,8,120,"Awara","Tonk",1,24,5,3,,1,,0,1,5,1,1,1,1,,,1,600,3,,-666,,,6000,1700,0.133333340287209,0,26,30,0,0.15384615957737,35,20,0,-0.428571432828903,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,0,,,,,,,,14800,0,,,,,,,0.013513513840735,,,1,1,1,3,0,5500,2,5500,0,0,0,1,0,0,0,0,0,1,,,,,,,1,11,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"CIFF",94,"073",1522.66357421875,8119.79111175329,8119.791015625,"8120611073248",1,1,,,,,,,,,,,,,,,,"11-08-092508",8,"092508",615,"00615","120","120",26.4833469390869,75.2861480712891,0,4624,"120","Tonk",170,8120094011170,1
8,129,8,129,"Kishor pura","Eklera",1,40,3,1,,1,,1,1,4,0,0,,,,,,,,,,,,6000,1500,0,0,25,25,0,0,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,18.5,1,,18.5,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,20,1,,20,17,1,,17,-0.150000005960464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0810810774564743,1,1,1,2,1,1000,1,1000,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,1,9,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,"CIFF",200,"027",962.030456542969,4038.54695472476,4038.546875,"8129014027278",1,1,,,,,,,,,,,,,,,,"11-08-104541",8,"104541",680,"00680","129","129",24.2930068969727,76.5093383789063,271.100006103516,12,"129","Jhalawar",847,8129200111847,1
8,119,8,119,"Dwawar","Jwawar",1,39,3,2,,1,,0,0,6,0,0,,,,,,,,,,,,20000,1500,-0.699999988079071,1,30,30,0,0,40,8,0,-0.800000011920929,,,,,4,,400,7,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,5500,2,5500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,1,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,"CIFF",103,"039",2372.18676757813,12649.9782072231,12649.978515625,"81193830391192",1,1,,,,,,1,0,0,0,0,0,0,0,0,1,"11-08-800571",8,"800571",609,,,"119",26.1118412017822,74.3195114135742,393.799987792969,6,"119","Ajmer",186,8119103065186,1
8,120,,,".",".",1,,,,,,,,1,5,1,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,1,,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,,0,0,1,"CIFF",95,"069",317.221588134766,1331.67746407765,317.221588134766,"8120802069552",0,0,1,,1,,4,,,,,,,,,,,"11-08-092754",8,"092754",616,"00616","120","120",26.2384796142578,75.6754913330078,278.600006103516,5,"120","Tonk",362,8120095052362,0
20,360,20,360,"Salgaowan","Katgandag",0,40,3,4,,1,,1,1,3,0,0,,,,,,,,,,,,5000,2000,0.600000023841858,0,30,30,0,0,40,30,0,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,28,,1,3,,,,,1,0,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1000,1,1000,0,0,0,1,0,0,0,0,0,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",25,"049",1194.58569335938,7505.86374449916,7505.86376953125,"20360935049114",1,1,,,,,,,,,,,,,,,,"11-20-368705",20,"368705",2655,"02655","360","360",23.997127532959,85.3162307739258,552,3.90000009536743,"360","Hazaribagh",81,2036002512481,1
8,120,,,"Kalmnda","Malpura",1,30,5,4,,1,,0,0,7,0,0,,,,,,,,,,,,5000,1000,-0.200000002980232,1,,,0,,20,15,0,-0.25,,,,,0,,,,0,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,-999,-888,,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",94,"079",1087.61694335938,4565.75159823421,4565.75146484375,"8120611079745",1,1,,,,,,1,0,0,0,0,1,0,0,0,0,"11-08-092651",8,"092651",615,"00615","120","120",26.2441501617432,75.5418853759766,212.699996948242,4.40000009536743,"120","Tonk",972,8120094138972,1
20,346,,,"Garbang","Basindar nagar",1,32,3,3,,1,,0,1,6,0,0,,,,,,,,,,,,6000,1000,-0.333333343267441,1,25,30,0,0.200000002980232,50,25,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,4,,0,1,,,,,0,1,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,25000,0,2,5,,,,,,15000,0,,,,,,0.5,0.666666686534882,,,1,1,1,2,1,500,1,500,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIFF",81,"018",873.059997558594,5413.98941133038,873.059997558594,"20346654018327",0,1,,,,,,,,,,,,,,,,"11-20-347443",20,"347443",2503,"02503","346","346",24.3454456329346,83.4656829833984,344.799987792969,4.5,"346","Garwha",356,20346081195356,0
28,552,28,552,"Adhoni","Adhoni",1,29,4,4,,1,,1,0,5,0,0,,,,,,,,,,,,5000,1500,0.200000002980232,0,,,,,45,15,0,-0.666666686534882,64,64,0,0,2,,300,7,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,0,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",2,"279",1,49918.0770770862,49918.078125,"2855203727986",0,1,,,,,,1,0,0,0,0,0,0,1,0,0,"11-28-803003",28,"803003",5271,,,"552",15.6164999008179,77.2816848754883,350,7.09999990463257,"552","552",420,28552552768420,0
8,128,,,"bishankhera","Chabra",1,55,1,3,,1,,0,1,4,0,0,,,,,,,,,,,,2000,1000,1,0,25,50,0,0.400000005960464,20,30,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,40000,,,,,,,,50000,,,,,,,,-0.200000002980232,,,1,1,1,1,1,3000,1,3000,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,8,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"CIFF",196,"034",841.956237792969,4489.83537261294,4489.83544921875,"8128053034345",1,1,,,,,,,,,,,,,,,,"11-08-103492",8,"103492",676,"00676","128","128",24.6632862091064,77.037223815918,392.200012207031,4.5,"128","Baran",573,8128196230573,1
8,101,,,"Bhiddasartodas","Dungargarh",1,33,3,1,,1,,0,1,12,0,0,,,,,,,,,,,,15000,1000,-0.733333349227905,1,22,22,0,0,30,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-999,,4,0,,,,1,0,0,0,0,0,0,0,0,,,,,,,,1,8,,,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"CIFF",17,"004",1017.79614257813,4272.64800629095,4272.64794921875,"8101055004971",1,1,,,,,,,,,,,,,,,,"11-08-069880",8,"069880",480,"00480","101","101",28.1218509674072,74.2292556762695,249.699996948242,4.90000009536743,"101","Bikaner",69,810101718569,1
8,129,,,"Bilwa","Asnawar",1,27,3,4,,1,,0,1,5,0,0,,,,,,,,,,,,1500,700,0.866666674613953,0,22,20,0,-0.0909090936183929,40,10,0,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,50000,,,,,,,,20000,50000,,,,,,,0,0,,1,1,1,2,1,5000,3,5000,0,0,0,0,0,1,0,0,0,0,,,,,,,1,1,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"CIFF",199,"033",1539.24877929688,6461.67533253719,6461.67529296875,"812951203354",1,1,,,,,,,,,,,,,,,,"11-08-104151",8,"104151",679,"00679","129","129",24.4706554412842,76.2724151611328,255,8.30000019073486,"129","Jhalawar",268,8129199185268,1
8,129,,,"Siori","Pidawa",1,40,3,4,,1,,0,1,13,0,0,,,,,,,,,,,,15000,5000,0.333333343267441,0,22,22,0,0,25,10,0,-0.600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,29,,1,3,,,,,1,0,0,1,1,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-999,,-999,,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"CIFF",198,"003",592.018737792969,2485.25964473662,2485.259765625,"8129871003500",1,1,,,,,,,,,,,,,,,,"11-08-105109",8,"105109",683,"00683","129","129",24.2014064788818,75.9658432006836,406.100006103516,4.80000019073486,"129","Jhalawar",440,8129198278440,1
8,128,,,"Baran","Baran",1,35,1,3,,1,,1,0,6,0,0,,,,,,,,,,,,,700,,,26,,0,,30,10,0,-0.666666686534882,,,,,4,,300,,4,300,0,0,1,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,,,,,,,1,8,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"CIFF",195,"061",1122.60815429688,5986.44629554394,5986.4462890625,"8128106061287",1,1,,,,,,0,0,0,0,1,0,0,0,0,1,"11-08-800615",8,"800615",672,,,"128",25.0959167480469,76.5123519897461,121,5,"128","Baran",266,8128195036266,1
20,365,20,365,"Pukukachabari","Karra",1,22,3,3,,99,"Munda",1,1,7,0,0,,,,,,,,,,,,25000,1500,-0.759999990463257,1,,,0,,30,15,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,0,,,,,,,,25000,0,,,,,,,0,,,1,0,0,1,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",60,"024",422.640533447266,5460.69573408742,5460.69580078125,"20365791024604",1,1,,,,,,,,,,,,,,,,"11-20-374844",20,"374844",2700,"02700","365","365",23.2109432220459,85.1641616821289,683.299987792969,6,"365","Khunti",214,20365060042214,1
8,120,8,121,"Nainwa","Nainwa",1,60,2,2,,1,,0,1,10,0,0,,,,,,,,,,,,,,,,20,20,0,0,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,100000,,,,,,,,125000,100000,,,,,,,0.200000002980232,0,,1,1,1,2,1,500,1,500,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"CIFF",97,"089",761.331787109375,4059.89555587665,4059.8955078125,"81209920891038",1,1,,,,,,,,,,,,,,,,"11-08-093429",8,"093429",620,"00620","120","120",25.8270664215088,75.7410507202148,339.5,4.80000019073486,"120","Tonk",808,8120097152808,1
20,346,20,346,"Chindi","Ramna",1,25,5,4,,1,,0,1,3,0,0,,,,,,,,,,,,4000,1000,0,0,,25,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,0,1,0,1,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2000,1,2000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"CIFF",81,"062",873.059997558594,5485.64194170051,5485.64208984375,"20346654062114",1,1,,,,,,,,,,,,,,,,"11-20-347410",20,"347410",2501,"02501","346","346",24.1933460235596,83.5920944213867,212.199996948242,4.59999990463257,"346","Garwha",81,2034608136381,1
9,171,,,".",".",1,,,,,,,,1,8,0,0,,,,,,,,,,,,,2000,,,,,0,,40,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,12000,,6,5,,,,,,12000,0,,,,,,0,0,,,1,0,0,4,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",171,"104",1,42046.6330497999,42046.6328125,"9171158104733",0,0,,,,,,,,,,,,,,,,"11-09-155554",9,"155554",875,"00875","171","171",25.4352855682373,80.9430389404297,47,4.09999990463257,"171","171",805,9171028027805,0
10,214,,,"Makhar","Simri bakhtiyarpur",1,22,2,4,,1,,1,1,4,0,0,,,,,,,,,,,,4000,5000,1.79999995231628,0,,22,0,,30,25,0,-0.16666667163372,,,,,,,,,,,,,,,,,,,,,,,,,16,,2,2,,,,,0,0,1,1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666,-666,-999,-999,,,3,3,,1000,1000,,,,,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",20,"128",77,236139.3352667,236139.328125,"102144351281399",0,1,,,,,,,,,,,,,,,,"11-10-226635",10,"226635",1178,"01178","214","214",25.7784690856934,86.6028747558594,-21.1000003814697,4.09999990463257,"214","214",839,10214214060839,0
8,113,,,"Kadwa","Oshiya",1,41,2,1,,1,,0,1,9,0,0,,,,,,,,,,,,20000,500,-0.899999976158142,1,20,24,0,0.200000002980232,15,9,0,-0.400000005960464,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,200000,,,,,,,,375000,375000,,,,,,,-0.333333343267441,-0.466666668653488,,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",123,"028",2130.43969726563,8943.45983861534,8943.4599609375,"8113411028267",1,1,,,,,,,,,,,,,,,,"11-08-084506",8,"084506",568,"00568","113","113",26.9752025604248,72.9286575317383,250,4.80000019073486,"113","Jodhpur",248,8113123240248,1
20,353,,,"Kalkapur","Pakur",1,30,3,2,,1,,0,0,6,0,0,,,,,,,,,,,,,1500,,,,,0,,25,25,0,0,,,,,4,,300,3,4,900,0,2,3,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,9,,,0,0,0,0,0,1,0,0,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"CIFF",5,"031",744.570129394531,4617.20249216245,4617.20263671875,"20353455031734",1,1,,,,,,0,0,0,0,1,0,0,0,0,1,"11-20-801774",20,"801774",2576,,,"353",24.6344223022461,87.8597030639648,-24.7000007629395,4.30000019073486,"353","Pakur",463,20353005429463,1
9,145,,,"SHIVPUR JAT","FARAY",1,38,5,4,,1,,0,1,5,0,0,,,,,,,,,,,,12000,3000,0,0,23,20,0,-0.130434781312943,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,10000,0,3,5,,,,,,25000,50000,,,,,,0.666666686534882,-0.600000023841858,-1,,1,1,1,2,1,500,1,500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"124",1,42046.6330497999,42046.6328125,"91454811241286",0,1,,,,,,,,,,,,,,,,"11-09-124453",9,"124453",764,"00764","145","145",27.2682056427002,77.8104019165039,115,6.09999990463257,"145","145",807,9145022015807,0
20,353,,,"Gopinath pur","Pakur",1,27,5,4,,1,,1,1,5,0,0,,,,,,,,,,,,4000,1500,0.5,0,25,32,0,0.280000001192093,25,15,0,-0.400000005960464,,,,,,,,,,,,,,,,,,,,,,,,,25,,1,3,10,1,,10,1,0,0,2,0,1,0,,,,,,,,,,,,,,,,40,1,,40,2,1,,2,-0.949999988079071,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.800000011920929,1,1,1,1,1,3200,5,3200,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,,0,0,1,"CIFF",5,"014",558.427612304688,3508.73243537501,558.427612304688,"203534550141096",0,1,1,,1,,4,,,,,,,,,,,"11-20-360457",20,"360457",2576,"02576","353","353",24.6639862060547,87.9167785644531,-25.3999996185303,5,"353","Pakur",386,20353005387386,0
